id,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
dataset-full/test/sci.electronics/16133,7.693689710138603e-05,0.0007401333352517236,0.00021942985280683694,0.0022099387645915713,0.010578898075565299,0.00020549204471007133,6.241744882689428e-05,0.0020390921661834903,0.0016671573145734743,5.0512119839894356e-05,0.0006150627010699109,0.007902029635288776,0.9583595111591645,0.0030284941604841182,0.0034846724239232054,0.007159913160124731,0.0006199832829648065,0.00034820242557859877,0.0003534018382548049,0.00027872119369214734
dataset-full/test/talk.politics.guns/17849,0.0032695109578087258,1.4638354943574662e-05,4.727663706262158e-05,2.197225889924264e-05,7.444327044383054e-05,1.5093703977847498e-05,3.84570928375358e-05,0.0008728395405354832,0.00027413803136024046,0.004046059953344157,0.0023457905703679455,0.003859842577101283,0.0010507429048124566,0.0001548807954319452,0.00740007887730712,0.00010978680803181395,0.9696734584863158,0.00012369253696358217,0.006497250420856308,0.00011004622160680316
dataset-full/test/talk.religion.misc/18743,0.007464397574461866,2.157960450694942e-06,3.807784017879149e-06,2.0258321132758855e-06,4.406608345403306e-06,1.6941639134035946e-06,4.447939192922655e-07,0.0005444748777260668,0.00017783801861536846,0.000300648204961534,5.926386128294972e-05,2.4301610088982893e-05,8.616421249754771e-06,0.0003715113596795078,7.141971458541542e-05,0.20824195159616796,0.6088178554067861,0.01598246066069966,0.0004454334985999791,0.15747529005234126
dataset-full/test/sci.electronics/16238,0.00012743127768168177,0.0016575320948729875,0.0027811804773576645,0.0047785681283241625,0.007111374397167151,0.0031215311970790673,0.0009173235381714442,0.01976589449955738,0.0027956952726637297,0.00023844622289208363,6.234094482142729e-05,0.0015372727048618524,0.9382947952956415,0.002089213460623639,0.013741999504024816,0.0004633373053334387,0.0002274923416018186,3.1030363375435217e-05,0.00012083183908261145,0.0001367091348728959
dataset-full/test/sci.electronics/16168,1.117861344252562e-08,1.0182251642726644e-07,2.288329042327135e-08,2.047355614706317e-07,3.0460714488959295e-07,2.3125869653097458e-08,5.810267563087843e-08,1.7630813034714874e-07,3.096208599058609e-08,1.9231859503799042e-08,1.1801986378786435e-08,8.37323830253886e-08,0.9999982521755226,4.358749656423575e-07,1.385853037780083e-07,2.30459004969308e-08,3.8267399329251903e-08,8.691056318700507e-09,4.865213980460539e-08,6.2155877373361876e-09
dataset-full/test/comp.os.ms-windows.misc/12124,1.2870464602948553e-08,4.3922612107351823e-07,0.9986914384840274,0.0013071401324320862,5.485806479730918e-07,2.2625207234557494e-07,1.4707342714945993e-08,3.2110626768866334e-08,8.187820535267192e-09,1.4793645760984406e-09,1.0261501128945772e-09,7.62887115684885e-08,3.0267784273043487e-08,1.030810672187053e-08,3.3868529504741315e-09,3.3375050490807514e-09,2.6911949681593917e-09,1.6212357063438968e-09,4.3130333430666194e-09,4.7284936006285816e-09
dataset-full/test/rec.motorcycles/14750,6.834895058379913e-10,1.0234009465455071e-09,4.826296296090403e-09,1.1286221425186117e-09,3.2101244564792092e-09,2.795478410173385e-10,2.3207608812438525e-09,4.417708921201524e-07,0.9999994621120746,1.3160122650823294e-09,1.0874727365813663e-09,7.022975955639502e-10,7.399460307161392e-09,1.755123135782783e-08,2.843714777178899e-08,6.185311134110468e-10,1.9861020192202428e-09,3.5386002674690217e-10,5.568861218083659e-10,2.2635784729479116e-08
dataset-full/test/comp.graphics/11872,1.3853350227484784e-05,0.9958481673577846,0.0003028965910743304,4.6456363514731104e-05,7.281086136879128e-05,0.002359054860646151,3.975851127886817e-05,1.4636499647350734e-05,3.0945852786325673e-06,1.365662449729621e-06,2.1746691283351844e-06,0.0004739859807118671,3.9569990519947266e-05,2.6179273280464943e-05,0.0001779046444069508,0.0003312748100921297,3.1177042080904194e-05,3.0184817351748296e-05,0.00010251595914472365,8.293817000420948e-05
dataset-full/test/rec.sport.hockey/15373,6.592639053088006e-05,1.0125891196008605e-06,7.762427969037118e-07,1.5251502807716558e-05,4.523986847948778e-06,2.1011323530361028e-07,2.0547719368167046e-06,0.00028901097812206064,6.693329983683387e-05,0.009882095242978976,0.986528277671819,6.250303486437645e-05,1.565427019019348e-05,1.748808502190921e-05,7.727288000696574e-05,0.00011986179907090994,0.00217477968604686,0.0004581630876221265,0.0001786261545727253,3.957821255797169e-05
dataset-full/test/rec.motorcycles/14597,4.057423671336185e-12,3.488970444277271e-13,5.132815538546871e-13,2.788424291653533e-12,8.558221067477024e-12,1.113309346402467e-12,2.0772609710585137e-14,1.51741134614249e-08,0.9999999845295521,1.2284552927132924e-12,7.366721235967877e-13,2.1317299119887544e-11,1.2497744451346061e-11,7.371220808058125e-11,1.1614249645813109e-11,6.149822741912693e-11,7.340955139890245e-11,1.8020451263789454e-12,1.7679503201993684e-11,3.4483338725736393e-12
dataset-full/test/talk.politics.mideast/17959,2.2456338075712612e-11,3.720521053509542e-11,5.044255050649663e-12,2.098763722229184e-12,1.4075607560947878e-11,9.075202618716645e-13,8.414676133364168e-12,1.2349039549556285e-11,1.1054652283588803e-11,1.5500506772227933e-12,3.543879305503802e-11,3.137425119111909e-11,3.2205474512740074e-12,4.8133751111846805e-12,3.82609045976059e-11,1.1766544984772129e-10,7.25956026994826e-10,0.9999999977603551,1.1541757304902597e-09,1.3589240206324512e-11
dataset-full/test/comp.windows.x/13340,3.305088096245835e-05,0.0005046166802974947,0.00020561304179578108,0.00033893083278449976,0.0007192519196964117,0.9891130095456009,0.00013039398491401284,0.00037541332751549395,0.0025122678744671587,0.0007333231311615397,0.0007089948245312028,0.0012025882847088037,0.00010445275753519308,0.0017780557398315614,0.0012953053098916107,1.7975049738283763e-05,8.115219567596843e-05,4.654495752577577e-05,6.197047503971986e-05,3.708918632803203e-05
dataset-full/test/comp.windows.x/13503,5.780593125144945e-07,0.00019806894975664578,0.006182548661161511,0.0002468605848297288,7.314298208562961e-05,0.993205503653021,2.3979519932406884e-07,6.807065931846855e-06,1.0488078935792534e-05,1.294794530253424e-07,2.8627395321092637e-08,1.0206691691378333e-05,9.769710444448335e-06,4.1594671514284135e-05,4.634750581401076e-06,4.718060449190048e-06,1.5220875855195505e-06,1.1479072048638753e-06,1.4160256907705775e-06,5.941577432925684e-07
dataset-full/test/comp.sys.mac.hardware/13180,0.0005434564843446813,0.009354317435532451,0.0013950578769614567,0.03475215940254554,0.8859396958739821,0.0033377937990062174,0.027009929606938383,0.013643390227395906,0.0011432090127482077,0.002614974058897057,0.0003878513339893328,0.0012687327361359743,0.010245177410729781,0.00228474633678123,0.004158734233625293,0.0006048801403177285,0.000507691866806419,9.983565046180026e-05,0.00040015758752700057,0.0003082089252662888
dataset-full/test/comp.os.ms-windows.misc/12066,4.129110991485266e-11,4.6173568919054904e-07,0.999995388969894,4.05820189771749e-06,4.4077362404788596e-08,1.5587060296880007e-08,2.0319669830455596e-09,9.44313205263361e-10,1.0192276894302093e-10,2.754083578288557e-11,2.5137417521018842e-11,1.1505034151811202e-10,2.5125431016900875e-08,4.0259861192638806e-11,2.748727291060741e-09,1.3529837999152787e-11,1.54081849484059e-10,3.3545449229995204e-11,1.5223473049453628e-11,1.0070262862077708e-11
dataset-full/test/soc.religion.christian/17208,2.8972063153144967e-06,5.461279750601051e-10,5.655773800698372e-10,1.2791896536215888e-10,2.6913595941239716e-10,1.168396838613276e-10,2.0828020946771502e-11,2.4518928481360803e-08,4.202532742070711e-09,1.8352741572756407e-09,1.2397643869982097e-09,1.9594316654506304e-08,1.3049635869999988e-08,1.625245334014287e-07,1.839358606414645e-08,0.9999913594982505,3.440803792832803e-08,9.120259295289896e-08,5.090382369887542e-08,5.319775989439414e-06
dataset-full/test/misc.forsale/13719,7.680739820876039e-07,0.0007180246014861359,0.00040344589049565334,0.37903856977127126,0.006794607306385578,1.966233636698922e-05,0.6119968779624494,6.595497216623064e-05,0.00014613679953074114,2.1094563635339544e-05,1.6146837959539998e-06,0.00032539533831926147,0.00042150431227694596,1.2629887726514306e-05,1.6766910150552084e-05,1.5151155281477644e-06,6.531584053693837e-06,6.086544268063725e-07,7.762892941754837e-06,5.283430232548146e-07
dataset-full/test/comp.windows.x/13365,2.6094875224197302e-06,0.003738961053568466,0.027518945998815422,0.0008676466181897082,0.00020378436703527838,0.9672472121297115,4.138819637703825e-05,5.411352278795346e-05,8.338680471453067e-06,7.806959196403526e-06,8.174785783543114e-07,3.990893132779236e-05,0.00015693198272842402,1.9352836548392106e-05,9.435994384415774e-06,5.106699852908634e-05,8.581678475009547e-06,3.103928848413698e-06,8.804854675490348e-06,1.1188302234328817e-05
dataset-full/test/talk.politics.mideast/18186,1.4089778423069877e-08,2.046322669456366e-12,8.798109099364983e-14,5.590645781995007e-13,4.534849344357663e-13,2.992667600483114e-12,3.2082360726447297e-15,2.306092565660777e-12,1.6852226605321758e-12,6.9090151436903e-13,1.1894397866100808e-12,4.4172175941705236e-10,2.4765858089414723e-12,1.746509676661295e-10,1.429865878043761e-10,6.631838879732343e-07,3.863108358460751e-10,0.999999313998395,8.762511659293782e-10,6.691517343221873e-09
dataset-full/test/rec.motorcycles/14495,1.6336973871019958e-10,1.790708988759659e-10,2.2363971852985648e-10,5.455716953058931e-10,3.6207088186079553e-10,2.709832055549672e-10,1.8395038857798065e-09,2.7137646651595507e-09,0.9999999722049612,1.614432397727978e-09,2.6639833117201715e-09,1.538068051306181e-09,1.1741224049062425e-09,4.59775084126952e-10,5.327349070733175e-10,8.721063720092837e-10,9.199517023813165e-09,5.38021187816302e-10,2.5160540551114334e-09,3.8824404929331473e-10
dataset-full/test/comp.os.ms-windows.misc/12231,6.16429749309147e-07,2.0328584241097252e-05,0.9992246132718847,0.0006671415810713182,1.4509240721534145e-05,5.3622294956312605e-05,4.5997592827372533e-08,4.858782675235508e-06,1.1306466456966333e-06,7.417872599491402e-08,5.167776919254088e-09,1.3224679123861684e-06,4.204019654773112e-06,2.61350410989713e-06,3.480967616550299e-06,8.124807471096801e-07,2.7476215946833553e-07,2.82538110693104e-08,2.0849295517487584e-07,1.088750043922236e-07
dataset-full/test/misc.forsale/13908,2.7641127765473035e-08,0.0002236543810698596,6.747593233198699e-05,0.00013440667064074056,0.00025594003992673024,4.844202944361541e-06,0.9992211026698127,7.114970819605534e-06,7.868958691772659e-07,1.6599305350107055e-07,1.4948919590719072e-07,1.1973974696652491e-05,6.830208890024125e-05,8.497821946831348e-07,2.5764641348960786e-06,1.1513193011584271e-07,1.0201928010425912e-07,1.558908611100813e-07,1.5827039000292138e-07,9.749081599753486e-08
dataset-full/test/rec.sport.hockey/15384,3.92496182058478e-06,2.0658011403022502e-05,1.1702224359590848e-05,2.1251260952301553e-05,2.5594411063825464e-05,1.978487123321044e-05,1.678650001692138e-05,3.351126564371468e-05,0.00013183598925136037,0.00154521325876418,0.9978750297615724,3.399962958108456e-05,5.6627684648974346e-05,4.210014724153182e-05,7.078449834463465e-05,1.7294155358425432e-05,4.6395916986894205e-05,7.788659320345602e-06,1.3554414376777733e-05,6.162378057990883e-06
dataset-full/test/comp.windows.x/13221,2.136841030531033e-09,2.7112993372639933e-06,3.3059819820879837e-07,2.662355283433682e-08,4.164533810731164e-08,0.9999962158459516,1.0822467997565015e-09,3.034551670370947e-09,5.734841404030157e-10,3.975257900117723e-11,6.786285807051851e-11,6.21166185190129e-07,8.93417154346826e-09,8.10565576332902e-09,1.5007789249068632e-08,3.447639255305369e-09,2.3526134432523623e-09,1.1705510986804128e-09,6.426063451668669e-09,4.42217552414801e-10
dataset-full/test/rec.sport.hockey/15482,3.97667867674309e-11,9.192867544459747e-15,3.549668145384079e-15,7.235983763798043e-15,1.2328278119798511e-14,1.6562138986395175e-15,1.8896716685691552e-16,2.1503076343678328e-12,1.294592733555129e-13,1.4913284116393462e-10,0.9999999997822897,6.254730455327296e-13,2.1210752216752745e-14,2.8588274349544603e-13,3.718288280668576e-13,3.6876617820740905e-12,8.62821227785533e-12,1.9714938072967753e-12,9.765003842882942e-12,1.1660776950699025e-12
dataset-full/test/soc.religion.christian/17375,1.335301477566818e-07,3.8892858851052565e-07,5.9126740930861654e-08,1.192836448171165e-07,4.348733546229634e-08,8.605653304340005e-08,1.340303801745906e-07,5.817438696834706e-07,2.1754053144201006e-07,4.849968226549094e-07,1.4101535440802219e-07,2.6529475394416444e-07,5.999996418822594e-07,2.177005127909581e-07,1.8804799039812884e-07,0.9999938486887506,7.384673110264712e-07,1.029408504583662e-07,1.417353645218065e-06,2.3176659377592466e-07
dataset-full/test/sci.electronics/16195,7.42901396835746e-12,1.8407199308452067e-09,2.4238413127351004e-10,2.1801780883517005e-09,5.170758851327496e-10,4.1442006553546994e-11,0.14139048205508958,7.2853703890524145e-09,3.0900791782861014e-10,4.181175541205668e-11,1.6939390884070375e-11,9.750994563633772e-11,0.8586095045711309,8.310551170762251e-11,4.342366697930357e-10,1.3685578221375333e-10,7.352979477169298e-11,1.1319496888794157e-11,4.992258309485516e-11,4.938553042106533e-12
dataset-full/test/comp.sys.mac.hardware/13029,5.087980968223428e-06,0.005030136098627416,0.0017537780609334275,0.11200828512941076,0.7892024711799195,0.004234759670599635,0.0700786306872299,0.0004601098067998153,8.346759318617626e-05,1.411181963584847e-05,1.0509387891231778e-05,0.0001288918130221797,0.016474110056761773,0.0001628833189405081,0.00025803017142311374,2.1908467719973335e-05,3.923192937382441e-05,2.2282899360293555e-05,6.593655723269933e-06,4.720272475859654e-06
dataset-full/test/talk.politics.mideast/18244,3.9408997245639814e-08,4.6702248238988457e-08,6.091366304497001e-09,1.2438054112101213e-08,3.2670701041119455e-08,1.714920447260009e-07,2.4898945272476542e-09,3.0698332649276013e-09,7.569738678719115e-09,9.628237468557894e-09,7.49603100929737e-09,1.2316051939247956e-08,1.3599470326989978e-08,3.6104239370299826e-08,5.219426129715836e-09,1.2676163303751575e-08,9.410833265235618e-09,0.9999995460866735,1.05308309509436e-08,1.4999164370206632e-08
dataset-full/test/comp.graphics/11986,4.906181487303056e-06,0.012702742462297004,6.531202810606679e-05,1.906082818224566e-05,2.7117530696788345e-05,0.9870547580873877,3.038850213395086e-06,3.517712765301368e-06,2.0245143728294105e-05,3.4164424760860576e-06,6.044632320405848e-06,1.9382213613753244e-05,2.0753944249032374e-05,2.3207439365751013e-05,8.499479316251055e-06,1.7473265363140918e-06,5.863879837644719e-06,2.872960195538963e-06,1.9075511633254514e-06,5.605306069259867e-06
dataset-full/test/misc.forsale/13614,7.500485058838344e-10,1.2924711797237997e-06,2.439382720702684e-06,3.877874614672228e-05,8.102459793034166e-05,1.1747288015193154e-06,0.9998724008795866,4.91830933525037e-07,3.9247022050146444e-07,9.403907884711186e-08,4.7815609171334334e-09,1.1733323992521883e-07,1.7450559593904282e-06,6.12717970042767e-09,2.3186453380557896e-08,1.7080989778096958e-09,2.7795868969168424e-09,2.6429403315398972e-09,2.8827277488941085e-09,3.6056035978213353e-09
dataset-full/test/sci.crypt/15686,3.519869051366441e-10,4.854234727437102e-12,2.359713326347577e-11,6.240908494753213e-12,3.501576685262176e-11,5.132992834822831e-12,2.893337706565847e-12,1.3902032681521615e-11,1.1123511447929653e-11,6.184099209140418e-12,2.6603489645999877e-12,0.9999997087175101,3.943451710942343e-11,3.3520292682062985e-11,7.048697039440693e-11,1.6809527335564514e-10,2.890314092397769e-07,8.891224908796527e-10,5.432990374258317e-10,4.353135086328718e-11
dataset-full/test/soc.religion.christian/17448,9.01868065243499e-11,9.052125787774797e-16,2.0022951863384794e-16,3.2913129728373805e-15,1.8092266493313033e-15,2.746043280334471e-16,1.3866391067402495e-17,1.359278585586923e-14,9.215934487834936e-15,3.797247690746961e-15,1.1504155555324197e-14,3.1490469395854694e-13,2.510477687042023e-15,4.1452967216194364e-13,2.4923919178242933e-14,0.9999999995620499,2.4309832198973414e-13,1.2183632984758769e-12,9.71594844966924e-13,3.445339043834751e-10
dataset-full/test/soc.religion.christian/17384,6.476797272706068e-06,4.2976423828914195e-11,7.084394850003315e-12,4.0523656078698135e-11,1.8532625946633083e-11,1.0484834430863443e-11,1.1333498584836857e-12,2.3291091790514498e-09,1.3676786969051629e-09,1.8209462160682177e-09,2.2455268064669547e-09,6.753688757476135e-09,6.837600673228198e-11,3.5591002671784264e-08,5.0803977353486065e-09,0.9987044411412944,1.367205718679104e-07,2.483522399366202e-05,6.732143029795718e-07,0.001263381525104043
dataset-full/test/rec.sport.baseball/14855,8.595941315188041e-10,1.5269454328654776e-10,6.300534236890716e-10,6.117513659431128e-10,3.2544753377601633e-10,1.2360134760240902e-10,1.616472169649552e-11,3.6953070375694623e-09,1.1039260174138998e-09,0.9999999843197146,6.464972510157739e-10,1.0107369635645567e-09,4.707319578054572e-10,4.948200772350735e-10,4.479118624145532e-10,2.0803996998971697e-09,9.84468476095213e-10,4.1302261202879046e-10,9.663875673514191e-10,6.467723857142816e-10
dataset-full/test/talk.religion.misc/18711,1.1355143015625971e-10,1.1973672440339573e-09,8.403561050921076e-10,4.359272363969251e-09,1.3480927417594672e-09,7.328475586498655e-10,4.430090633004222e-10,3.354436727958108e-10,7.397389986348023e-11,4.741050175811223e-11,1.8968339312602615e-11,1.1390911644963918e-10,7.468628680092441e-10,1.3413002552131544e-09,1.8179801235064742e-10,3.9133693962968686e-11,7.600713054381667e-11,2.7805139245822682e-11,4.6028731598855414e-11,0.9999999879168656
dataset-full/test/comp.sys.ibm.pc.hardware/12434,2.2870365938353667e-06,1.3065353732841681e-05,1.0189968288835297e-05,8.002673660230844e-05,0.99953020703441,2.8664861838315936e-06,0.0001797264951386129,6.362601598630816e-06,1.0913316354814681e-05,7.853098024094106e-07,1.843359005298253e-06,9.029796649993035e-06,5.1089426240599706e-05,2.399515275011666e-05,6.828880652596943e-05,1.003404459068237e-06,2.871465574975448e-06,4.610840865183046e-07,3.0071855537788512e-06,1.9799804433045333e-06
