id,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
dataset-full/test/comp.graphics/11949,0.025909100204970496,0.19851167173728934,0.035754659758339295,0.03974643567665466,0.04579463053961177,0.049684664863880734,0.04864292852208732,0.04705806526513857,0.06845444806255699,0.026984883263531337,0.02791030053218182,0.0820652099320714,0.06077195270800786,0.04747495273478662,0.04575503187814305,0.057418194793528506,0.03763625674604387,0.029065444355636908,0.01713866081301151,0.008222507612531712
dataset-full/test/sci.electronics/16082,0.012836481140430277,0.02278251268614618,0.03413739649647352,0.01966903660052996,0.0203106822683898,0.018803914010204984,0.015546143733707286,0.03574859914869757,0.050606188579895475,0.04371452731902112,0.0316740099598201,0.035516900330468615,0.15451829693186186,0.12634764584388658,0.08873487046814606,0.21058755626055037,0.033356736727738694,0.017013361975648855,0.021749776632465526,0.006345362885913096
dataset-full/test/talk.religion.misc/18781,0.04493122675014091,0.006659983430472869,0.009841346531272806,0.010177450352568146,0.009269555690290107,0.007780585386749497,0.0038567638793288255,0.026207522961934897,0.023390468319040597,0.016331058486757,0.01670657818370988,0.07325350225182413,0.016345530701308883,0.028017238855113386,0.021810984801118965,0.4928980041671618,0.07302128903161356,0.043309886457697455,0.03670409409192896,0.03948692966997272
dataset-full/test/rec.sport.hockey/15273,0.0134037036611219,0.006441197509822208,0.007089563539913427,0.00758137636419163,0.009630921811443328,0.004236055982481874,0.005081038818276166,0.0185019155586292,0.025186799363284978,0.06884950120706979,0.6933787685786446,0.019159465516205666,0.010026282470842062,0.013246336475203142,0.017106861959810996,0.033179891271901796,0.02145225851751169,0.011005202504878188,0.011207616232961244,0.004235242655806065
dataset-full/test/soc.religion.christian/17500,0.047583400282518604,0.005526072998036191,0.00443161658698782,0.005932899203846442,0.0054308900546053635,0.003715507679346385,0.0023800801940967206,0.021273337430841362,0.013124252508944919,0.014903418743188634,0.009851021568203095,0.03562800707881309,0.011558617467404095,0.021612707290280985,0.015923258054424433,0.6974672719276201,0.03624667069646054,0.024201394132883303,0.013164925921254539,0.010044650180246669
dataset-full/test/rec.sport.baseball/15042,0.008522666443627197,0.0007341037838646199,0.0006894041570883985,0.0010054363344502689,0.000993875329389451,0.0006331527131075043,0.00017426090577986602,0.00839884069154462,0.004044329326184809,0.7565465104442144,0.11167777102697886,0.015322900694544592,0.0023063991940720876,0.010334639872302456,0.009142911925037923,0.031749959789242485,0.0251335484170022,0.004871114705317609,0.006926067204647403,0.0007921070416171143
dataset-full/test/rec.sport.hockey/15336,0.0135981471907948,0.02084121442083693,0.026907296692321895,0.029882310138727428,0.02790469903705064,0.021881902187324907,0.03339202137381668,0.028261433179899965,0.022853762785240907,0.04271891316753554,0.5451511778149482,0.02120782928441084,0.026305091435581716,0.018354136749387403,0.02484561386994582,0.02112551479281563,0.025532756277540692,0.02220943514242394,0.017143043901075416,0.0098837005583278
dataset-full/test/sci.space/17070,0.018589061585766845,0.02837755283115104,0.026253586619196825,0.026852266604158365,0.022499683129115624,0.04313688820145708,0.012433365239919723,0.022176055327214953,0.02039131314034654,0.01856024134341612,0.016909875765574373,0.04922242016406551,0.02851277356015986,0.0306892842550658,0.5191702235666948,0.036766535953337655,0.026752322382690753,0.024354098708665402,0.016812706944380796,0.011539744677628578
dataset-full/test/rec.motorcycles/14705,0.020147782428976878,0.0034354274365814715,0.00446002581634571,0.006772603652841941,0.007509923816744743,0.00436955294836077,0.0017067229624621472,0.04019770894469726,0.6025019392719885,0.010602376580381519,0.009134166105192021,0.05034939143310031,0.00827175149742281,0.059280324339537505,0.01013645972348199,0.07491302971419378,0.054789431601711465,0.015083503050033571,0.012020880159174166,0.004316998516766549
dataset-full/test/rec.motorcycles/14644,0.02049276407740321,0.004227975836806233,0.003792506268344163,0.006744553277622165,0.006682777611328631,0.004281637299792606,0.0022034032835567207,0.034895225053897486,0.5684037527502948,0.016004907647004046,0.02019208927006943,0.04004788835488546,0.009547593723784187,0.02304391285874663,0.015712782519990805,0.05538688742873381,0.08964887020916366,0.023921706840506415,0.049862790596751694,0.004905975091324242
dataset-full/test/talk.religion.misc/18752,0.06506903144799266,0.02940029557135935,0.02916468989629491,0.03348825496214952,0.02797305974950167,0.029175426053586778,0.014730505367725409,0.08348654811797922,0.06809063952185254,0.03302549927525106,0.034116250684287315,0.089312343098862,0.0352117102550794,0.06859255935470818,0.05211341320695606,0.09790328486765879,0.06090654027294423,0.05307451386538439,0.04287155769258365,0.05229387673783746
dataset-full/test/rec.autos/14273,0.03062713200506123,0.030607326010354458,0.028445084831717305,0.03229549494323622,0.03691476919670719,0.02447932119977318,0.024470694722728586,0.242036228098025,0.05181057748977657,0.03905043776787616,0.031872796972120754,0.05891518031365203,0.04442594473462717,0.055624961158093005,0.06179573394840944,0.05608488415799656,0.06961937071593212,0.0332513584840225,0.03048654859830673,0.017186154651586127
dataset-full/test/sci.electronics/16228,0.02087207100056142,0.06319583013136734,0.03991377822400042,0.06510375433342502,0.1948791677599341,0.03705372096210292,0.025590764655975404,0.06121391712735288,0.03087101845891899,0.017055761182676422,0.017003183559595684,0.056829686300184624,0.15309841298329482,0.0377593425326178,0.05436735832642579,0.053235727190131164,0.03143635429998344,0.018683160893491656,0.015307248791805459,0.006529741286151811
dataset-full/test/talk.religion.misc/18694,0.0462543768898212,0.027123010998029055,0.03048372645452501,0.04030771770230991,0.036262274573977245,0.0332643489181817,0.024640119544387003,0.06127394154738568,0.06743377040985363,0.053083753795128766,0.05170613148448152,0.06105015317753029,0.05415827795806102,0.05109281426732715,0.06011357854946027,0.06532334710202903,0.06922606716568368,0.06606127675093149,0.05589489506811658,0.04524641764277723
dataset-full/test/comp.graphics/11716,0.04497062729994148,0.05972853791418574,0.0695040009151304,0.10470335388580576,0.1295193927243435,0.04619382474667215,0.01446169059302762,0.051443655173407495,0.03665814284947496,0.025697802944205126,0.01824058600558823,0.05291403154818454,0.04268930381889417,0.03949470897901177,0.05011601715565065,0.08294899919546614,0.04413435775604728,0.03921364990262956,0.03340195166241301,0.013965364929920336
dataset-full/test/rec.sport.baseball/15153,0.015070636666988931,0.0036142093951853594,0.0033408193195775164,0.004664667085177457,0.003963038776951024,0.003102335382691266,0.0009492028318661234,0.011616431849490913,0.009124167173465928,0.5843482630619443,0.17747578050179155,0.031791391183628635,0.00716851843111188,0.014989828182702176,0.018865590390819968,0.05559323913433151,0.028590389653338495,0.010229173707185454,0.012421615603981633,0.003080701667763686
dataset-full/test/rec.sport.hockey/15567,0.012002500480677674,0.0032197415064245767,0.00399379204821148,0.00507859253913785,0.0051648251594992945,0.002480090964112023,0.001879837335292752,0.018250152683952556,0.01618648679391205,0.040179577633298116,0.7581396220041068,0.01805782187702569,0.006653656811932979,0.011204382125972917,0.008178789040688033,0.034726993587817036,0.026393511536072015,0.014192915506063787,0.010592114446693893,0.0034245959191017785
dataset-full/test/talk.politics.misc/18382,0.019753811818210777,0.013348269892209955,0.013330054156348265,0.01617612422380833,0.016378884742626738,0.01070260882896641,0.005931541798497874,0.027835083710377566,0.024468035128462195,0.01699511761505483,0.015080781967940696,0.25924475400108055,0.02205479538826114,0.036419657118906136,0.030424090043871903,0.03783061963771469,0.07094654594215939,0.04607046383598455,0.3085501916979919,0.008458568451530474
dataset-full/test/sci.electronics/16035,0.015121191901098396,0.02884498865257498,0.04521180638398991,0.08473454504413935,0.03902445872293177,0.03146637869277391,0.008830312574183796,0.0375870477351356,0.019465907910973804,0.008329705349015176,0.006188379068773171,0.4274961859530131,0.07831046246282057,0.0207478307427026,0.027933908007066646,0.05105053532038709,0.039146759662040995,0.014204215426742049,0.012371525730829898,0.003933854658800249
dataset-full/test/rec.autos/14343,0.03670368759407561,0.025916408241887845,0.02467999287507653,0.042249558103949536,0.032482076039062446,0.024284710572391826,0.012051458013509653,0.15844006364982635,0.06557247245583878,0.031682954996447917,0.030508920660272533,0.07161834073033368,0.06378627581430112,0.05985164058990121,0.04847870769457628,0.06563268899225021,0.10244739112756827,0.0426963397148344,0.04408409295416502,0.01683221917973038
dataset-full/test/alt.atheism/11417,0.5733567032737917,0.0007231625792284748,0.0007605238701949029,0.00107020304678737,0.0011300972264332747,0.0008162627971875557,0.0001447924917398204,0.005632677407514707,0.0033535264055936536,0.0033178756912473563,0.002198139353866041,0.024464661545452963,0.0013380039476914075,0.01950971910249677,0.004117989246340656,0.2696070074908375,0.032739325868840916,0.015236403967451724,0.022158360171707376,0.018324564515607496
dataset-full/test/misc.forsale/13819,0.009419089736320281,0.04357791689115396,0.0486206712957777,0.07386721344921252,0.11879340645276684,0.022024539774485524,0.30728559381697884,0.05834984315572333,0.03439786145776328,0.019202890290178548,0.022689012855590534,0.04210201197934748,0.07298070126517732,0.018061179886863243,0.02204682425662185,0.017775683724784896,0.026065879234721655,0.017224959268891563,0.020201156553715335,0.0053135646539306325
dataset-full/test/rec.autos/14147,0.0148065017162581,0.010853105803794833,0.007946084072599294,0.01190978652285053,0.009949161853199811,0.009057322142197574,0.009899003420096928,0.6713392263611413,0.050069162563731,0.02553386302490645,0.01725500645457439,0.025724903330319678,0.019150400441576166,0.02060150396385778,0.020174373645773652,0.018034916180778106,0.02691597937401247,0.011190051606265676,0.0138471732501069,0.005742474271963598
dataset-full/test/sci.electronics/16206,0.015248720843778601,0.020238702573127456,0.018306244313870502,0.029969921497003935,0.04176640254446558,0.0238538874070219,0.01836125690415567,0.04171248368096457,0.03209645100301877,0.014732480071546157,0.010163726612769495,0.05377829667594994,0.4955734604391479,0.0267585900063012,0.031549137848559755,0.052454276397207455,0.035926042469569125,0.01575397063468283,0.015324586450614526,0.006431361626251073
dataset-full/test/rec.autos/14190,0.041417071589572425,0.040400141939765336,0.030023250815579834,0.03421897490317921,0.04758466322519259,0.03244374784847618,0.020215057469934978,0.25847166664028925,0.055054778611094486,0.03596619657307766,0.039419607676515915,0.04537009865012943,0.044232233057990684,0.04918188230254392,0.03618211256552421,0.05513891418754259,0.04578864203059477,0.03500302599739008,0.03014992931463801,0.023738004600972865
dataset-full/test/comp.windows.x/13525,0.020363679460033417,0.1563144368258799,0.07977904461249237,0.06377175843668968,0.04595899130843586,0.2402943969224626,0.011377068446859177,0.02267306659325947,0.018596047613753452,0.008366891114832815,0.007479360962221714,0.08743954919251083,0.0642303850882545,0.026021847248482083,0.029506413707074877,0.05267704115063894,0.027995262126753143,0.017350973280844704,0.015786903235933326,0.004016882672581187
dataset-full/test/misc.forsale/13858,0.014074065429057668,0.037721266753140956,0.039667256128617566,0.23197595616401018,0.0801716491263497,0.02285178102378862,0.17440025488679547,0.04093046698073828,0.05074717316615786,0.020604642977113362,0.013220433632028027,0.07549185726182904,0.04627223575043382,0.020961410716644615,0.035448031724181456,0.030390961564636037,0.02551694201758264,0.016783879573942225,0.0178380397736151,0.004931695349340541
dataset-full/test/talk.politics.misc/18426,0.046208740262918206,0.011386489735364842,0.01151453584853519,0.01616326415683282,0.01959275816102038,0.016610820048219406,0.008383843205707045,0.05636239084349651,0.045660876055997675,0.026033166570375552,0.03155268801465511,0.0748539960419791,0.021535776032850597,0.04417875281316057,0.047881762918839006,0.09809133998802831,0.06927984635130373,0.05222002146729901,0.28674433109469105,0.015744600388728006
dataset-full/test/comp.windows.x/13465,0.008575723102656854,0.10016041914804905,0.1910471866556091,0.09183950606649162,0.032071186734720716,0.21771572239245968,0.02159525135802645,0.03399931814723491,0.0271803684271825,0.01452749209590636,0.024371468736751552,0.0642832339474592,0.028859012154473007,0.03207774321608175,0.029855549200521844,0.02228394072009458,0.027021347579762312,0.01342141134298659,0.01511714927133244,0.003996969702193492
dataset-full/test/comp.sys.mac.hardware/12889,0.040980412114369334,0.026392665855400666,0.02518763223592594,0.042217401925093594,0.2931560785738354,0.03157966935844587,0.029270256236979635,0.03876716388195314,0.044697703933782876,0.03967644512360653,0.06296982486241501,0.03795896225479731,0.03719618791506435,0.0601681668297228,0.037596670992474615,0.06175579386688925,0.034283219977864536,0.024585879168873417,0.019387480004398206,0.012172384888106078
dataset-full/test/alt.atheism/11378,0.15434678331766738,0.0017957392404758983,0.0014556465092359812,0.0020771925902665234,0.002384190565505535,0.0014014968790292044,0.00038340066078442267,0.0077436509785661235,0.00430662277648807,0.004232422828821722,0.003487509814463619,0.02569738659954766,0.002437400911359477,0.016181909117987225,0.006976901560967181,0.6689848628935543,0.04497843323509945,0.01989097800283159,0.008923716254668548,0.02231375526267879
dataset-full/test/talk.politics.mideast/18282,0.03430546545986605,0.0015471505536723653,0.00142635758258901,0.0017976186432017485,0.0024254493100548564,0.0011163302251052628,0.0001835471727767238,0.014314874516226006,0.0058598830040666895,0.004094298747260229,0.0029010636969322504,0.03491106045532016,0.0032574187258411907,0.025252633400333926,0.007626822027363382,0.31544043260156845,0.04820930014387601,0.4763132661484366,0.016057530021285935,0.002959497564216441
dataset-full/test/comp.graphics/11984,0.02817778251162627,0.26390050670263243,0.05872766748925824,0.06236909210531704,0.042237414447238344,0.07223068716467711,0.035897637242329854,0.034841541587274774,0.0428982223501629,0.022010241080141064,0.028616008080463325,0.050648052227685925,0.06043565712579646,0.037754637171175776,0.042768858413833155,0.033382028400492744,0.028594103689683095,0.024909476610831035,0.019350379302693704,0.010250006296687021
dataset-full/test/alt.atheism/11539,0.8786269822395258,0.003090577494396021,0.0023306504501941078,0.003912849131724941,0.004543539098316232,0.002469844346320013,0.0012508601052038527,0.005654384886841157,0.0060574105339134795,0.007288603732201467,0.004413858576222159,0.012191843626066602,0.0033232898828260207,0.0072097834931276845,0.005870105695513556,0.023419964806352306,0.009916362347749987,0.0071179871828040845,0.006192049245244705,0.005119053125455225
dataset-full/test/talk.politics.mideast/18197,0.03882305463974108,0.007946212800561622,0.00894940065783367,0.007951973938414066,0.010164920858559488,0.00749818558243846,0.002733124270296436,0.022675125612942423,0.02375754123402336,0.015926394042252337,0.01632072144039393,0.08162778063743181,0.012152228532387491,0.01752643785055353,0.026787723297714974,0.08133772849193346,0.09459568900732426,0.46611873294843503,0.04594558711898581,0.011161437037773312
