id,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
dataset-full/test/sci.electronics/16133,0.0003025893162473061,0.0,0.036345781503440706,0.0677618341835197,0.16532146195166583,0.036895380730720774,0.0,0.020739453196256225,0.04475832934455573,0.0,0.02280325306383629,0.05816166059990764,0.30492108261419576,0.058900169121527214,0.042053790261555465,0.001396066035482851,0.013378463228864374,0.029021858231577817,0.02850971591407056,0.06872911070257565
dataset-full/test/talk.politics.guns/17849,0.0,0.01807245001756741,0.0010098842779171033,0.0,0.0025240880422385324,0.0,0.0,0.023099841190725372,0.013219546231677334,0.03258372024441883,0.07059250784920484,0.038954349933011646,0.1020821351050545,0.0,0.19422858884768374,0.0,0.48426946977157875,0.0,0.01936341848892195,0.0
dataset-full/test/talk.religion.misc/18743,0.057654297113889516,0.0,0.0,0.0,0.010560281740893407,0.0,0.0,0.0,0.03232152742879688,0.1330314940403786,0.058138209347019784,0.0,0.03221309434697509,0.06119181967129121,0.0,0.0,0.19143510939120317,0.02540248666891151,0.0,0.3980516802506408
dataset-full/test/sci.electronics/16238,0.0,0.045232951888389474,0.07201135632688543,0.10389355691336034,0.09293514981983006,0.08574892165420246,0.005138282950668963,0.06594898298562198,0.06355705173188801,0.0252832283846053,0.026032642583029446,0.010852746071170741,0.21354143411682058,0.05225884225644689,0.055507705038793986,0.0582060277119874,0.0,0.023851119566298984,0.0,0.0
dataset-full/test/sci.electronics/16168,0.030883494220598464,0.0,0.0008958290408260371,0.08497531914886164,0.03893956647789458,0.0,0.05962971598740331,0.05674156698675676,0.00951369795012609,0.02232733765905237,0.025695842293166325,0.011848904351447559,0.47753164446869334,0.0,0.04581908430545961,0.01284605462453671,0.05269591375578219,0.01755843221563499,0.043682810526395256,0.00841478598736468
dataset-full/test/comp.os.ms-windows.misc/12124,0.0,0.029423734353219374,0.594267811726183,0.20355105294089684,0.04084508529928106,0.036540797440094155,0.0,0.013811327146127456,0.008519024203219878,0.0,0.0,0.02651258243723313,0.0,0.01358469540467244,0.0,0.0,0.0,0.0,0.0,0.03294388904907263
dataset-full/test/rec.motorcycles/14750,0.005202989783484777,0.03131321973953149,0.03970345840604434,0.0,0.0173558198619597,0.0,0.0,0.11240664506709724,0.565254218001984,0.01763675272782817,0.01839859171523417,0.0,0.0,0.07108537714022338,0.0741623012322558,0.0,0.0,0.005945951104205173,0.0,0.04153467522015172
dataset-full/test/comp.graphics/11872,0.01475020389241988,0.18311343872378033,0.10216351110446338,0.006931257969994566,0.06932280686608881,0.14835681715247592,0.03322127649904955,0.0,0.0,0.0,0.0,0.07849386476479503,0.045773546012034524,0.0,0.031525379485982864,0.09349014917206937,0.059419476684565736,0.040528729198938074,0.05506027289968743,0.037849269573654414
dataset-full/test/rec.sport.hockey/15373,0.008533417645986117,0.0,0.0,0.0,0.0,0.0,0.0,0.04043955705910791,0.03762660854135552,0.21194596755067086,0.5479211938595588,0.0,0.005795039601784568,0.0,0.018920369269229447,0.004866837425661575,0.049863544240407426,0.07195184261796347,0.0021356221882743785,0.0
dataset-full/test/rec.motorcycles/14597,0.0,0.0,0.0,0.02571570913325382,0.012227062408257322,0.0,0.0,0.07840545053444335,0.7973223833837684,0.0,0.0,0.009489791649364372,0.0,0.06245479840013675,0.0039877655642253035,0.010397038926550792,0.0,0.0,0.0,0.0
dataset-full/test/talk.politics.mideast/17959,0.0632039153094718,0.04992741266492083,0.026333543609896443,0.0035103140851465366,0.05640261295891884,0.014136605069496058,0.05053223587247195,0.015041725671432749,0.058473520062265964,0.015361980562068826,0.006125689324435599,0.020352800640486873,0.0,0.0,0.007834129896031182,0.0,0.10162664821651307,0.3748295969189244,0.13608408223708562,0.00022318690043341167
dataset-full/test/comp.windows.x/13340,0.0,0.015279162752501246,0.0,0.01862355824396655,0.07167533762875405,0.34869554164093003,0.044214734284223706,0.02936271043097919,0.07107064318030284,0.04583421692586131,0.07870833441441913,0.035703222291165064,0.0,0.08257975876478307,0.096885131334919,0.008197317158357947,0.0,0.04423367956024397,0.0,0.008936651388592762
dataset-full/test/comp.windows.x/13503,0.02701212825611106,0.06279200051888413,0.04009410375033427,0.016002359152620257,0.07707172841487732,0.7173159890361709,0.0,0.016396013071576548,0.0,0.0,0.0,0.0,0.0,0.019485474874971574,0.023830202924453942,0.0,0.0,0.0,0.0,0.0
dataset-full/test/comp.sys.mac.hardware/13180,0.0,0.1246580647962082,0.0,0.0,0.6918158054957583,0.051500398370737874,0.03368074759726332,0.0,0.0,0.012808636021997803,0.006751534562561534,0.05378193238055544,0.0,0.0067843470764171404,0.0,0.0,0.0,0.0008681730196173678,0.017350360678882848,0.0
