id,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
dataset-full/test/talk.politics.guns/17865,0.01232086006211376,0.053125262663210826,0.017494747479406617,0.017663665447485023,0.04631326457293182,0.0075592372246577446,0.008211102549576998,0.027295109449672728,0.07589819279515982,0.06321751610622105,0.07302083380723828,0.02338878659953777,0.02866556974396295,0.020953686405566753,0.05365147830271198,0.0642662293999826,0.26325867819997856,0.03805884974075273,0.0834991810419881,0.02213774840784402
dataset-full/test/sci.crypt/15654,0.012921800342904192,0.05702813530833946,0.052567400048383624,0.07509312872739263,0.047938196158600975,0.039495617570814934,0.0,0.03371509332118019,0.01185696495331162,0.024750245451669428,0.023467862430813138,0.3763824726573079,0.08324081603627055,0.0423721416976417,0.061549271586167825,0.028910268291673265,0.011937378129953822,0.0,0.016773207287574896,0.0
dataset-full/test/talk.politics.mideast/18110,0.07238313774676491,0.0,0.0,0.0,0.0023632194219856267,0.020397517698378893,0.0,0.06797052426036565,0.0,0.011098396800881106,0.011342193745285408,0.1517518290066667,0.0,0.0028587666755766124,0.09178084926321928,0.05185960546360125,0.12454824929215605,0.22792066689220195,0.15965052755700931,0.004074516175907179
dataset-full/test/comp.os.ms-windows.misc/12176,0.01694490548815163,0.04641659960987044,0.5091533896802461,0.10667141501180262,0.0,0.1073668851694961,0.0,0.0,0.0,0.0037401222861008403,0.011795630992001553,0.03326330868624595,0.026984736850431734,0.05616080010855361,0.018544455048676696,0.029944116784034608,0.028430646956255672,0.0,0.00286534331453522,0.0017176440135972923
dataset-full/test/rec.autos/14053,0.022022996566061666,0.0197098728878299,0.0,0.0,0.006262650885778971,0.0,0.0,0.6353621288471787,0.025233817243277317,0.046470237240326756,0.036536451495388304,0.05094976542291533,0.0,0.0,0.056036083763837494,0.023143489836893114,0.015253207361505395,0.0006526878970429587,0.05986257723042902,0.002504033321535295
dataset-full/test/comp.graphics/11650,0.033194327882061135,0.36846093387604184,0.001879406925532877,0.05094577990144219,0.03067159113675984,0.1076231322195192,0.05498438915056832,0.0469077732750411,0.05185155718854561,0.020514421126659417,0.02821927837906876,0.021407302759134203,0.03446724624918385,0.025603503368192965,0.05347048061717321,0.007817240249260385,0.019247528424152296,0.002849704675305233,0.027101010533404163,0.012783392062953418
dataset-full/test/alt.atheism/11543,0.32166596863497404,0.01897045208014886,0.057404141550863715,0.04574615564350503,0.01229627767508316,0.005122753705795882,0.0017240152664308886,0.01998653604637703,0.025537056662189826,0.021793035193961165,0.008287361491682833,0.05833476094974675,0.01105725610735982,0.04601678155869596,0.03800783011544351,0.11263416944454824,0.040417848095946445,0.0,0.0516007929838829,0.10339680679336398
dataset-full/test/sci.crypt/15845,0.0707840372178378,0.029138533152597054,0.0,0.00016580373687273857,0.018128493782100102,0.002455581107849926,0.00427103043592357,0.01360671397415369,0.020296115509047075,0.022101310589109503,0.0,0.5029398866711765,0.04993029166566087,0.05819412293144514,0.05629196458283199,0.10524828505473963,0.0018866751761943575,0.022364594445770363,0.006467043003830798,0.01572951696285889
dataset-full/test/comp.windows.x/13416,0.0016323497647688996,0.009438611187508897,0.43468979001647545,0.013428581385746667,0.0,0.4856600627353218,0.04995778968402364,0.0,0.0,0.0,0.0,0.0027856328115242936,0.0,0.0,0.0,0.0024071824146302888,0.0,0.0,0.0,0.0
dataset-full/test/rec.sport.baseball/15003,0.014322318948374973,0.06611651971308863,0.06063054118411069,0.052865485112481576,0.0447369619598172,0.0607767051440616,0.1199427350736481,0.03809973469340709,0.03481318304330662,0.15295345428635665,0.11830019548569144,0.014733318569746592,0.05426089419129529,0.0371151957186402,0.03924054628439486,0.020664202141777926,0.033123534218818314,0.010488372727599763,0.01767424519172349,0.009141856311658791
