id,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
dataset-full/test/sci.electronics/16235,0.0,0.08951695755654744,0.03156494897305977,0.18961718176087083,0.15108593034380444,0.08584983372127458,0.06412224456759012,0.03775441846531829,0.03433499698334015,0.02895238302976756,0.0015158767073541691,0.0,0.1766259459996983,0.0,0.04294508123497261,0.044861134324250734,0.0,0.0017677593263696638,0.019485307005781455,0.0
dataset-full/test/sci.electronics/16237,0.041909486088257314,0.04369961212844074,0.08409414862179737,0.056849124594912405,0.049384415447631724,0.12498297128331645,0.0899752158985367,0.0,0.023300539375097302,0.00420891095222892,0.01495044386665677,0.0627888557793443,0.19449949112628404,0.03646653687974734,0.04236121869316429,0.016736480078418256,0.05642263846222989,0.012189873967370658,0.026361186004240394,0.018818850752325093
dataset-full/test/sci.electronics/16347,0.019201276455097612,0.06379908485073249,0.02377574615932935,0.04682570239183275,0.05983614679861779,0.07464885572851195,0.0,0.059148077738805545,0.0,0.004634449305726984,0.0,0.013722505396624503,0.40163147118100273,0.10778810763794602,0.049538968024526966,0.0,0.035742106949062845,0.0,0.03695508160801513,0.0027524197741673907
dataset-full/test/talk.religion.misc/18656,0.1885020497375878,0.0,0.0,0.0,0.0,0.0,0.0,0.030043829219397453,0.022774457920444153,0.0,0.014058018547365006,0.0,0.0022852651051654183,0.0,0.0,0.2604925520155709,0.0,0.045149104419120095,0.008598328975987422,0.4280963940593617
dataset-full/test/sci.crypt/15592,0.012259266871050232,0.06175590821436135,0.045243371793271384,0.0,0.0,0.04597692016401255,0.0,0.04338405204847852,0.06833586038019102,0.0,0.0,0.2522197368450515,0.015486376150468847,0.04000917155735213,0.04200119089662067,0.020498189756633197,0.19096913377228145,0.05591662662719706,0.1059441949230302,0.0
dataset-full/test/sci.electronics/16027,0.008097202789224557,0.06320616368906096,0.06420127493323928,0.12264470559724533,0.0710434470688499,0.032910701301674804,0.16119737335871961,0.0,0.008104200923098053,0.015151778139530711,0.006086698754351393,0.028733307562354645,0.19193167483570706,0.0437552195485736,0.09751773740020159,0.0037005070029757043,0.030578850150589507,0.0,0.024342947144115383,0.026796209800487848
dataset-full/test/comp.windows.x/13395,0.006601226679446698,0.08681533975145163,0.17915881467039876,0.05936344090637946,0.0,0.5594659818718393,0.0,0.0,0.0,0.0,0.0,0.0,0.06188860699693663,0.0274075383499706,0.0010878986492842133,0.00798786773824283,0.0,0.0,0.01022328438604972,0.0
dataset-full/test/comp.graphics/11735,0.008426186238342168,0.4889859876624571,0.06076684346388474,0.02823180097609075,0.09317793902639328,0.07539344334938108,0.0845828623440217,0.0,0.08478751540862475,0.00037769740212357063,0.009227922263613964,0.00589849719090924,0.03695987841005283,0.003271871790135472,0.004046650987595829,0.0031194297509728455,0.01274547373540044,0.0,0.0,0.0
dataset-full/test/talk.politics.misc/18402,0.06985661911416098,0.008898880459419202,0.0,0.0,0.006171987680389638,0.0,0.0,0.0366728876295395,0.017417874551466067,0.0,0.0,0.0648000925141645,0.03409055850902386,0.05812103207631375,0.04495089066732347,0.05171455582663197,0.2431811063712612,0.044597185431445904,0.2876742457772061,0.03185208339165385
dataset-full/test/talk.politics.guns/17842,0.028546054921627727,0.030798686888107697,0.0163765757977892,0.03795793136959526,0.03961159228071647,0.006322134691922931,0.0,0.07135471645349908,0.04922494793247046,0.0,0.03089893427275222,0.041176072061159,0.02677793780042072,0.05322514845196562,0.049312445304555315,0.02319378908120269,0.41714762726944443,0.018796591153066155,0.05282673952136882,0.006452074748336099
dataset-full/test/sci.crypt/15845,0.07438735616038747,0.024359597897440837,0.0,0.0,0.017668040801167732,7.35425626451901e-05,0.0,0.011202141802695954,0.023253963878303675,0.018669311074983444,0.0,0.491274811117613,0.06749997413694042,0.06029028623204326,0.04947059312343911,0.10195121166536204,0.005383506363710332,0.02860463040472393,0.007323593442259106,0.01858743933628447
dataset-full/test/comp.windows.x/13202,0.007783209173735242,0.18166939549460295,0.11163489402123834,0.18548407794276775,0.12005074242038294,0.1150390991509978,0.0,0.00723844709613929,0.06897262481617865,0.0,0.0035021811367292642,0.0128856470042733,0.059897574890559524,0.03591963796392858,0.0899224688884663,0.0,0.0,0.0,0.0,0.0
dataset-full/test/comp.windows.x/13467,0.03612300906510043,0.12806939011278673,0.14117326063149097,0.057290051123084995,0.028368755619211452,0.16328538677550722,0.015589298516195638,0.005435556482027456,0.0,0.0,0.004366573380374525,0.03740105633962169,0.08857690508572769,0.0418703586677825,0.02926581263023137,0.036636390629194715,0.04157034970732492,0.12958683843068605,0.015391006803651594,0.0
dataset-full/test/sci.space/16784,0.0815715372391254,0.04905727415112129,0.0,0.028178814377800378,0.04660942621049896,0.052554058680297874,0.0,0.027426749568633786,0.0,0.013717849959219335,0.02556893773320416,0.047708895975153015,0.06014734409831959,0.12087373569451419,0.25122125398933226,0.12754872939628648,0.023197278222908263,0.013831061411823846,0.0070996788169149635,0.023687374474846163
dataset-full/test/comp.sys.mac.hardware/12895,0.002995715308930021,0.052219873087211974,0.051171442188538425,0.1315913693423145,0.5313808225460076,0.03676201780338115,0.017447529661372866,0.02717741677885067,0.04532364436783779,0.02676298635392803,0.015561402019805123,0.0,0.041169322554091135,0.01235753223515938,0.006459956322779394,0.0,0.0,0.001618969429791688,0.0,0.0
dataset-full/test/comp.os.ms-windows.misc/12322,0.041294934817100996,0.028621326084780883,0.17983599140341971,0.016190914151427264,0.04875251627812922,0.019323043733466213,0.0,0.06459458932778815,0.032126849973384795,0.06559444275137857,0.02799859098049369,0.030605262165339587,0.06462183958809195,0.042943846789797666,0.025312522132763738,0.11125173840951395,0.04748929567488862,0.0503948573448448,0.10014151868589866,0.002905919707491471
dataset-full/test/comp.os.ms-windows.misc/12171,0.006536007957124422,0.0033418873104001305,0.8032922406917721,0.11689595764529506,0.0,0.040694100999673376,0.0,0.011354177510285805,0.006270761862374642,0.0,0.0,0.0009871765806191975,0.0,0.0,0.0,0.01062768944245524,0.0,0.0,0.0,0.0
